participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
330,5k3wx2ym,,0,0,24,,,,0,,,0.0,330,,0.0,1,1,al9gerxp,,,,,0
331,312atocd,,0,0,24,,,,0,,,0.0,331,,0.0,1,1,al9gerxp,,,,,0
332,d7rjs4j9,,0,0,24,,,,0,,,0.0,332,,0.0,1,1,al9gerxp,,,,,0
333,39hq0kye,,0,0,24,,,,0,,,0.0,333,,0.0,1,1,al9gerxp,,,,,0
334,3muggpfy,,0,0,24,,,,0,,,0.0,334,,0.0,1,1,al9gerxp,,,,,0
335,pjsy4wha,,0,0,24,,,,0,,,0.0,335,,0.0,1,1,al9gerxp,,,,,0
336,z2hnupk5,,0,0,24,,,,0,,,0.0,336,,0.0,1,1,al9gerxp,,,,,0
337,05nyxmvx,,0,0,24,,,,0,,,0.0,337,,0.0,1,1,al9gerxp,,,,,0
338,ikmtki4n,,0,0,24,,,,0,,,0.0,338,,0.0,1,1,al9gerxp,,,,,0
339,bg73f9qj,,0,0,24,,,,0,,,0.0,339,,0.0,1,1,al9gerxp,,,,,0
340,e4mraqux,,0,0,24,,,,0,,,0.0,340,,0.0,1,1,al9gerxp,,,,,0
341,4m57xsxf,,0,0,24,,,,0,,,0.0,341,,0.0,1,1,al9gerxp,,,,,0
342,ihw9ow5k,,0,0,24,,,,0,,,0.0,342,,0.0,1,1,al9gerxp,,,,,0
343,32adzp2c,,0,0,24,,,,0,,,0.0,343,,0.0,1,1,al9gerxp,,,,,0
344,nvvt2uh1,,0,0,24,,,,0,,,0.0,344,,0.0,1,1,al9gerxp,,,,,0
345,qcc2dhyq,,0,0,24,,,,0,,,0.0,345,,0.0,1,1,al9gerxp,,,,,0
346,29m6week,,0,0,24,,,,0,,,0.0,346,,0.0,1,1,al9gerxp,,,,,0
347,csdperk0,,0,0,24,,,,0,,,0.0,347,,0.0,1,1,al9gerxp,,,,,0
348,5ujr4gd0,,0,0,24,,,,0,,,0.0,348,,0.0,1,1,al9gerxp,,,,,0
349,cccsgogk,,0,0,24,,,,0,,,0.0,349,,0.0,1,1,al9gerxp,,,,,0
350,iml0welj,,0,0,24,,,,0,,,0.0,350,,0.0,1,1,al9gerxp,,,,,0
351,rz07nsjf,,0,0,24,,,,0,,,0.0,351,,0.0,1,1,al9gerxp,,,,,0
352,qu1g3bos,,0,0,24,,,,0,,,0.0,352,,0.0,1,1,al9gerxp,,,,,0
353,ykh330ol,,0,0,24,,,,0,,,0.0,353,,0.0,1,1,al9gerxp,,,,,0
354,4ic3ihpk,,0,0,24,,,,0,,,0.0,354,,0.0,1,1,al9gerxp,,,,,0
355,emdthm5i,,0,0,24,,,,0,,,0.0,355,,0.0,1,1,al9gerxp,,,,,0
356,6d5l1z73,,0,0,24,,,,0,,,0.0,356,,0.0,1,1,al9gerxp,,,,,0
357,5tqtf8ne,,0,0,24,,,,0,,,0.0,357,,0.0,1,1,al9gerxp,,,,,0
358,dkz32nig,,0,0,24,,,,0,,,0.0,358,,0.0,1,1,al9gerxp,,,,,0
359,g8zs2mdp,,0,0,24,,,,0,,,0.0,359,,0.0,1,1,al9gerxp,,,,,0
360,uiy0mady,,0,0,24,,,,0,,,0.0,360,,0.0,1,1,al9gerxp,,,,,0
361,jwd73vfq,,0,0,24,,,,0,,,0.0,361,,0.0,1,1,al9gerxp,,,,,0
362,2ywg69c0,,0,0,24,,,,0,,,0.0,362,,0.0,1,1,al9gerxp,,,,,0
363,w4djxkl5,,0,0,24,,,,0,,,0.0,363,,0.0,1,1,al9gerxp,,,,,0
364,c93dcr3r,,0,0,24,,,,0,,,0.0,364,,0.0,1,1,al9gerxp,,,,,0
365,2gexu592,,0,0,24,,,,0,,,0.0,365,,0.0,1,1,al9gerxp,,,,,0
366,kghvl66x,,0,0,24,,,,0,,,0.0,366,,0.0,1,1,al9gerxp,,,,,0
367,7chnsp48,,0,0,24,,,,0,,,0.0,367,,0.0,1,1,al9gerxp,,,,,0
368,4yvduekm,,0,0,24,,,,0,,,0.0,368,,0.0,1,1,al9gerxp,,,,,0
369,qr9rtd5n,,0,0,24,,,,0,,,0.0,369,,0.0,1,1,al9gerxp,,,,,0
370,d5nsfhjh,,0,0,24,,,,0,,,0.0,370,,0.0,1,1,al9gerxp,,,,,0
371,tb3y7ovi,,0,0,24,,,,0,,,0.0,371,,0.0,1,1,al9gerxp,,,,,0
372,97fsn5we,,0,0,24,,,,0,,,0.0,372,,0.0,1,1,al9gerxp,,,,,0
373,9vyp6vdr,,0,0,24,,,,0,,,0.0,373,,0.0,1,1,al9gerxp,,,,,0
374,x1q35h74,,0,0,24,,,,0,,,0.0,374,,0.0,1,1,al9gerxp,,,,,0
375,kbq1q8q8,,0,0,24,,,,0,,,0.0,375,,0.0,1,1,al9gerxp,,,,,0
376,0rk1h5jy,,0,0,24,,,,0,,,0.0,376,,0.0,1,1,al9gerxp,,,,,0
377,uwihynrm,,0,0,24,,,,0,,,0.0,377,,0.0,1,1,al9gerxp,,,,,0
378,mkmr4009,,0,0,24,,,,0,,,0.0,378,,0.0,1,1,al9gerxp,,,,,0
379,3t2alze6,,0,0,24,,,,0,,,0.0,379,,0.0,1,1,al9gerxp,,,,,0
380,g19fia7y,,0,0,24,,,,0,,,0.0,380,,0.0,1,1,al9gerxp,,,,,0
381,gsksgj9z,,0,0,24,,,,0,,,0.0,381,,0.0,1,1,al9gerxp,,,,,0
382,va5629j4,,0,0,24,,,,0,,,0.0,382,,0.0,1,1,al9gerxp,,,,,0
383,g66z7b9x,,0,0,24,,,,0,,,0.0,383,,0.0,1,1,al9gerxp,,,,,0
384,y4364vpq,,0,0,24,,,,0,,,0.0,384,,0.0,1,1,al9gerxp,,,,,0
385,5xbkfsdj,,0,0,24,,,,0,,,0.0,385,,0.0,1,1,al9gerxp,,,,,0
386,huflxdnw,,0,0,24,,,,0,,,0.0,386,,0.0,1,1,al9gerxp,,,,,0
387,1wlw48bx,,0,0,24,,,,0,,,0.0,387,,0.0,1,1,al9gerxp,,,,,0
388,ncnvf42y,,0,0,24,,,,0,,,0.0,388,,0.0,1,1,al9gerxp,,,,,0
389,lcaa5j3d,,0,0,24,,,,0,,,0.0,389,,0.0,1,1,al9gerxp,,,,,0
390,8yjuscb2,,0,0,24,,,,0,,,0.0,390,,0.0,1,1,al9gerxp,,,,,0
391,egh705u2,,0,0,24,,,,0,,,0.0,391,,0.0,1,1,al9gerxp,,,,,0
392,72diei1m,,0,0,24,,,,0,,,0.0,392,,0.0,1,1,al9gerxp,,,,,0
393,grk2iixa,,0,0,24,,,,0,,,0.0,393,,0.0,1,1,al9gerxp,,,,,0
394,hb40v0aw,,0,0,24,,,,0,,,0.0,394,,0.0,1,1,al9gerxp,,,,,0
395,kzp0k6rk,,0,0,24,,,,0,,,0.0,395,,0.0,1,1,al9gerxp,,,,,0
396,q4k1p3in,,0,0,24,,,,0,,,0.0,396,,0.0,1,1,al9gerxp,,,,,0
397,t1uj5vt2,,0,0,24,,,,0,,,0.0,397,,0.0,1,1,al9gerxp,,,,,0
398,q4amcn8y,,0,0,24,,,,0,,,0.0,398,,0.0,1,1,al9gerxp,,,,,0
399,wpsnudwt,,0,0,24,,,,0,,,0.0,399,,0.0,1,1,al9gerxp,,,,,0
400,fpq57hgb,,0,0,24,,,,0,,,0.0,400,,0.0,1,1,al9gerxp,,,,,0
1,t3stcua8,5c03217b1a20110001e979f0,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:37.743394,1,,,7.0,1,,0.0,2,1,edqsn7rj,,,,,0
2,onfwz3x3,614f24578db9aab4bfb2809f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:39.217823,1,,,5.0,1,,0.0,4,1,edqsn7rj,,,,,0
3,iv5bs63y,5eac65aec4ed450f4df4868f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:41.571897,1,,,10.0,2,,0.0,2,1,edqsn7rj,,,,,0
4,jcxz664k,5dd3648c10420036f4141f18,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:43.083834,1,,,6.0,1,,0.0,7,1,edqsn7rj,,,,,0
5,u3ms6woj,5d1c39079d6c1700015ca55d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:45.645318,1,,,14.0,2,,0.0,7,1,edqsn7rj,,,,,0
6,eb69pfmg,60feb3e418c43afa1521859f,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-15 17:43:46.984430,1,,,0.0,2,,0.0,9,1,edqsn7rj,,,,,0
7,w5bk1uky,55d35447da14d7000e95318f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:47.940378,1,,,10.0,1,,0.0,3,1,edqsn7rj,,,,,0
8,009r94cq,599da50e17c03c000151b18b,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:48.209446,1,,,12.0,2,,0.0,11,1,edqsn7rj,,,,,0
9,pjve9pat,614227ca2722b36a2e6a593b,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:48.807686,1,,,6.0,1,,0.0,15,1,edqsn7rj,,,,,0
10,ig3h4ydq,5e503489f3b86307aff92704,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:49.063010,1,,,0.0,1,,0.0,40,1,edqsn7rj,,,,,0
11,qba55p1k,5858b2ca83a02d0001e38fd2,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:49.086808,1,,,5.0,1,,0.0,5,1,edqsn7rj,,,,,0
12,ibh2c83d,614e22baed17f763e7d7593a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:49.538642,1,,,5.0,2,,0.0,3,1,edqsn7rj,,,,,0
13,4i7w73jm,611115eb23d02f639a39f61e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:51.441468,1,,,11.0,1,,0.0,14,1,edqsn7rj,,,,,0
14,2n03ua1t,6117ba4fd05245c3cc387782,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:52.928316,1,,,11.0,1,,0.0,6,1,edqsn7rj,,,,,0
15,i3xfa2i8,5d28ec37d7d4940015e62beb,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:53.185149,1,,,11.0,2,,0.0,6,1,edqsn7rj,,,,,0
16,wltj1wkd,6171a40fa78f30bce9262352,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:53.518510,1,,,20.0,1,,0.0,10,1,edqsn7rj,,,,,0
17,y4s88cc9,5b5e7e643bac1d0001f9bf28,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:53.550757,1,,,10.0,1,,0.0,27,1,edqsn7rj,,,,,0
18,c3n58vrl,5f32aab12a9f82000854c3ea,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:53.713562,1,,,5.0,2,,0.0,4,1,edqsn7rj,,,,,0
19,0fnx6ttg,59296fb2e8a7ff000163f033,0,1,24,introduction,ID,2021-12-15 17:43:54.724883,1,,,0.0,19,,0.0,1,1,edqsn7rj,,,,,0
20,25y0exg7,60721a45b75cb8f4b00abd05,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:55.694031,1,,,10.0,1,,0.0,26,1,edqsn7rj,,,,,0
21,u86wmwpy,5e156dbb19232db781789a8f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:55.684744,1,,,5.0,2,,0.0,5,1,edqsn7rj,,,,,0
22,27trjxr3,60fd820a3a4602b463460989,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:58.756107,1,,,9.0,1,,0.0,25,1,edqsn7rj,,,,,0
23,eit4m61f,615528d84655a2ab9655a686,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:58.966386,1,,,7.0,1,,0.0,24,1,edqsn7rj,,,,,0
24,urol0h9d,60ceeec3a0bed4a1e603b8d7,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:43:59.680189,1,,,9.0,2,,0.0,10,1,edqsn7rj,,,,,0
25,ct7u20fy,5cc8cab1f67ce800171cc5b2,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:00.333015,1,,,14.0,1,,0.0,9,1,edqsn7rj,,,,,0
26,du7k1akq,5efa98dd74af25000cdbbf43,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:02.934738,1,,,0.0,1,,0.0,17,1,edqsn7rj,,,,,0
27,ismx0csu,5f09f9a38bf3690ea1c20c96,0,11,24,trust_robot_secondmover,Instructions,2021-12-15 17:44:03.459184,1,,,0.0,1,,0.0,13,1,edqsn7rj,,,,,0
28,lpd44i41,60fe010f7d53d4e9cebf78a4,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:04.574525,1,,,11.0,2,,0.0,14,1,edqsn7rj,,,,,0
29,d7vzn4s7,6107704ce2b1dc206c3dfff1,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:05.612658,1,,,11.0,1,,0.0,11,1,edqsn7rj,,,,,0
30,twpqviup,61083d0cd5238a0405e40d81,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:05.698265,1,,,12.0,1,,0.0,12,1,edqsn7rj,,,,,0
31,w9n7a60a,5ee09c1a0c2ad1027f541f53,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:07.067490,1,,,5.0,1,,0.0,16,1,edqsn7rj,,,,,0
32,8utuvio3,5e8b32ec2c33ae7f20a0b401,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:07.221668,1,,,5.0,2,,0.0,17,1,edqsn7rj,,,,,0
33,vt5ldo87,6153985e7640f9294606c01b,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:07.475676,1,,,5.0,2,,0.0,26,1,edqsn7rj,,,,,0
34,dpnpnj1t,5d5b0dd7c032a2001ad7cf5d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:08.557873,1,,,6.0,2,,0.0,12,1,edqsn7rj,,,,,0
35,dfj72i8v,6155f53fc771902cafcf2d04,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:08.924099,1,,,9.0,2,,0.0,15,1,edqsn7rj,,,,,0
36,eov3m3kb,5cd1a619240bc80013310b4e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:08.929890,1,,,11.0,1,,0.0,33,1,edqsn7rj,,,,,0
37,ovfqu0iv,6077a808b8d8534a901e5d78,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:09.582975,1,,,4.0,1,,0.0,19,1,edqsn7rj,,,,,0
38,1n1puiwt,570521cfde5095001018a0c8,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:10.224768,1,,,0.0,1,,0.0,18,1,edqsn7rj,,,,,0
39,47m7wpjv,60b3e6ad448226548d21fc4d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:10.669160,1,,,5.0,1,,0.0,44,1,edqsn7rj,,,,,0
40,mz8gnwoa,60fccb9cdc755c472323f72f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:10.871161,1,,,11.0,2,,0.0,13,1,edqsn7rj,,,,,0
41,0n0xh6uz,60fd543d2abb391065714ebd,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:11.489628,1,,,4.0,1,,0.0,21,1,edqsn7rj,,,,,0
42,ko9jqa5g,61115686fa7f267dae6767fc,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:11.730237,1,,,5.0,2,,0.0,27,1,edqsn7rj,,,,,0
43,d0weqf4x,6104d98266f5052e15ea9c7d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:11.939503,1,,,0.0,2,,0.0,19,1,edqsn7rj,,,,,0
44,mzqclnxx,6079ba5a05d72de699c90891,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:12.371642,1,,,14.0,1,,0.0,37,1,edqsn7rj,,,,,0
45,rbif67mv,61077651f3cf03585e9f04e8,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:12.603426,1,,,0.0,1,,0.0,22,1,edqsn7rj,,,,,0
46,q6ol8fvq,61008eb5a88b152b46baaae0,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:13.537532,1,,,5.0,1,,0.0,20,1,edqsn7rj,,,,,0
47,8ke373kc,61210b5c3f465c51a7f4166a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:13.869694,1,,,11.0,1,,0.0,57,1,edqsn7rj,,,,,0
48,fbpatpvr,5f405adcda0ade19c87826bd,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:13.724316,1,,,4.0,2,,0.0,16,1,edqsn7rj,,,,,0
49,evmsa7dd,60928b55a027ee7893ed76e5,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:13.905151,1,,,10.0,1,,0.0,28,1,edqsn7rj,,,,,0
50,rola6r95,60ff4cca713180d934efc4c7,0,3,24,assignment,AssignmentWaitPage,2021-12-15 17:44:14.131970,1,,,0.0,50,,0.0,1,1,edqsn7rj,,,,,0
51,k1cd1yg8,5a84f454ae9a0b0001a9e4e5,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:14.534029,1,,,9.0,1,,0.0,23,1,edqsn7rj,,,,,0
52,66abx11h,60fe43d9f9d89a9237395a83,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:15.221053,1,,,13.0,1,,0.0,36,1,edqsn7rj,,,,,0
53,dygccdxl,61118740f276fed33c6e6894,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:15.373481,1,,,17.0,1,,0.0,34,1,edqsn7rj,,,,,0
54,wkbwgfh4,60ea823910936e7bff37d86b,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:16.179625,1,,,9.0,2,,0.0,23,1,edqsn7rj,,,,,0
55,1kgbz7m8,5d979a7705d4d60017b154c6,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:16.693420,1,,,6.0,2,,0.0,21,1,edqsn7rj,,,,,0
56,uquqn5x4,5baa535fa3c9170001156197,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:16.796483,1,,,13.0,1,,0.0,30,1,edqsn7rj,,,,,0
57,h1l02m2g,60d29dcc8ee32f63b359d02d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:18.019738,1,,,5.0,2,,0.0,20,1,edqsn7rj,,,,,0
58,gui077e3,5f658f418c686c1096675a12,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:18.134651,1,,,5.0,1,,0.0,43,1,edqsn7rj,,,,,0
59,rtnouk2v,5f4169e6373fe00ecfe0caa7,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:18.555590,1,,,0.0,2,,0.0,18,1,edqsn7rj,,,,,0
60,l6r38b36,5c42803ea3e45a0001be6979,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:19.368697,1,,,5.0,2,,0.0,25,1,edqsn7rj,,,,,0
61,07a4lapr,6165a8ee6dde7ff6f4b22e6f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:19.615096,1,,,10.0,2,,0.0,28,1,edqsn7rj,,,,,0
62,qpuuo0m4,5ec75df0d799ae1c11a8115c,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:21.465159,1,,,4.0,2,,0.0,40,1,edqsn7rj,,,,,0
63,16j8tfe9,608ecc26e4c76e93f4e1afe3,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:21.939373,1,,,4.0,1,,0.0,42,1,edqsn7rj,,,,,0
64,a7xvldzf,5fc6c29c3639800a0199ad8d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:21.932905,1,,,7.0,2,,0.0,22,1,edqsn7rj,,,,,0
65,4qeb0lu4,5e7146ee69a3f1061774803b,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:22.744658,1,,,5.0,2,,0.0,24,1,edqsn7rj,,,,,0
66,ot40x60u,5d0e9d1bf403080016411381,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:22.962242,1,,,13.0,2,,0.0,34,1,edqsn7rj,,,,,0
67,hbv5ithb,5d0ac7504d57690017a355ef,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:23.153755,1,,,12.0,1,,0.0,32,1,edqsn7rj,,,,,0
68,0g021tdh,60d7199f88ea85b1e5790d58,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:23.471013,1,,,11.0,1,,0.0,31,1,edqsn7rj,,,,,0
69,rw012pfp,58d4c4c287b2420001263b6a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:24.164596,1,,,10.0,2,,0.0,30,1,edqsn7rj,,,,,0
70,dmd1zpsj,564d1fedb48dec0005b5191d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:25.461109,1,,,14.0,1,,0.0,39,1,edqsn7rj,,,,,0
71,xz22lp2j,5fa2050042e91e3c2bae0ec2,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:26.919865,1,,,4.0,2,,0.0,43,1,edqsn7rj,,,,,0
72,wui5k5pi,6154973c69da7c97996a19f6,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:27.173903,1,,,8.0,2,,0.0,31,1,edqsn7rj,,,,,0
73,wh7mvbu5,5dde8fba82f458000c8c7c75,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:27.702563,1,,,10.0,2,,0.0,33,1,edqsn7rj,,,,,0
74,o3gx4s3k,5c52016a3146f80001d47b26,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:28.755686,1,,,10.0,1,,0.0,29,1,edqsn7rj,,,,,0
75,q4eygpk1,5e387dba03aa45000bc6e272,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:29.455421,1,,,5.0,2,,0.0,32,1,edqsn7rj,,,,,0
76,pt20i4zg,58742bf5d53c97000159df8c,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:29.438557,1,,,3.0,1,,0.0,35,1,edqsn7rj,,,,,0
77,cpav9b1j,6018d815710c721dd0c0a34c,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:31.984523,1,,,5.0,2,,0.0,37,1,edqsn7rj,,,,,0
78,2f9te8ps,60801193150c8f60aa4884f0,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:30.887579,1,,,5.0,2,,0.0,29,1,edqsn7rj,,,,,0
79,69i9pnpv,60fe1952f39082cd493260b5,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:33.468897,1,,,11.0,1,,0.0,38,1,edqsn7rj,,,,,0
80,w2rolq1q,5bfd81fb2feab400014d9060,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:40.231565,1,,,11.0,2,,0.0,38,1,edqsn7rj,,,,,0
81,vlnim7qw,60b8cdf27f4022c3f2a8512e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:41.585312,1,,,13.0,2,,0.0,35,1,edqsn7rj,,,,,0
82,71k29j1d,60fd6b0424bef26f15703a76,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:47.536776,1,,,10.0,2,,0.0,36,1,edqsn7rj,,,,,0
83,p7r0azs8,60b97a3a8823dbdc946d8708,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:44:49.190573,1,,,8.0,1,,0.0,47,1,edqsn7rj,,,,,0
84,u6zqftv3,5ff37fcafef4d1958f4ac4a3,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:45:00.977624,1,,,13.0,2,,0.0,39,1,edqsn7rj,,,,,0
85,hrwfrmwk,570b7f8fb9b52b00102d9723,0,15,24,ultimatum_robot_proposer_strategy,Instructions,2021-12-15 17:45:04.141555,1,,,0.0,1,,0.0,41,1,edqsn7rj,,,,,0
86,7ql41sk6,5f6f738fef894f0dbf9839f8,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:45:16.329885,1,,,0.0,2,,0.0,42,1,edqsn7rj,,,,,0
87,eld5q80d,56c89c761d066b000c473879,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:45:20.130802,1,,,5.0,2,,0.0,41,1,edqsn7rj,,,,,0
88,ylhrlntv,5f50732850c7c600098593df,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:46:01.698723,1,,,0.0,2,,0.0,44,1,edqsn7rj,,,,,0
89,nevvxj6g,612039d9400fae9545b3c5a8,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:46:05.535077,1,,,5.0,1,,0.0,45,1,edqsn7rj,,,,,0
90,hsn2owr2,615628491d10d2dda4037437,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:46:12.130601,1,,,5.0,1,,0.0,46,1,edqsn7rj,,,,,0
91,ca0h32i7,5a8b1ee2000dab00018cc7cd,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:46:12.303613,1,,,0.0,2,,0.0,46,1,edqsn7rj,,,,,0
92,yxz499nu,604a7e9f84bf0e7937200df5,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:46:24.100050,1,,,2.0,2,,0.0,45,1,edqsn7rj,,,,,0
93,2zm1jtbn,5f5a545ec6a95e0e5b5e670e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:46:34.362596,1,,,9.0,2,,0.0,47,1,edqsn7rj,,,,,0
94,lo8n25fy,5f7a28b8bedcf2112ebd1289,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:19.876357,1,,,9.0,1,,0.0,61,1,edqsn7rj,,,,,0
95,q164tx8s,5df967d2f6191f6e87b236e6,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:20.490886,1,,,15.0,1,,0.0,59,1,edqsn7rj,,,,,0
96,n7hvchx8,5d012930cfeb82001817c9c9,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:21.721571,1,,,5.0,1,,0.0,63,1,edqsn7rj,,,,,0
97,88kbdxxl,5f9ac707dc3cd12104ea955c,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:23.636669,1,,,10.0,1,,0.0,49,1,edqsn7rj,,,,,0
98,7akgpfxt,605d0687aa6cd6cdf1a634ee,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:24.740641,1,,,0.0,1,,0.0,48,1,edqsn7rj,,,,,0
99,l2d0xcs0,5e01570d9b92b1d2a3936dd6,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:24.900174,1,,,5.0,2,,0.0,49,1,edqsn7rj,,,,,0
100,svgwxd4s,5d35c7a19a2dfc0018446287,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:25.153461,1,,,0.0,1,,0.0,56,1,edqsn7rj,,,,,0
101,lo95r2d5,5b32599cc8e94a00018f22a5,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:27.388474,1,,,9.0,2,,0.0,48,1,edqsn7rj,,,,,0
102,sbt1hk99,60fd60dd8e126219c0818d87,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:27.686597,1,,,7.0,2,,0.0,63,1,edqsn7rj,,,,,0
103,ibcx963o,6151c93f62e26ed6871a5fbd,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:28.400595,1,,,9.0,1,,0.0,50,1,edqsn7rj,,,,,0
104,vz6o52ft,611c1cf68a3a6fc487b01d82,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:29.970015,1,,,11.0,2,,0.0,59,1,edqsn7rj,,,,,0
105,e78zkr8t,5e89d0a17ec160000888ee98,0,23,24,survey,Survey,2021-12-15 17:48:30.774912,1,,,5.0,1,,0.0,98,1,edqsn7rj,,,,,0
106,esr9op1i,5ace650a436f550001004f87,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:32.334864,1,,,10.0,1,,0.0,52,1,edqsn7rj,,,,,0
